Totaal vermogen (miljard euro),Gemiddeld vermogen (1000 euro),Mediaan vermogen (1000 euro),gemeentenaam,politiebureaus,Misdrijven_Totaal
0.6454617287584448,184.16,102.13850494743352,Heemskerk,13,1591.3636363636363
1.3376163695231689,354.45,185.33403654982303,Heemstede,13,1229.5454545454545
0.4577865221498378,237.01,148.11857079116794,Heerde,10,579.5454545454545
0.8469870557507335,187.28,99.27371799628942,Heerenveen,8,2043.1818181818182
0.7032925597705233,169.43,100.75473098330241,Heerhugowaard,7,2963.181818181818
0.7391529164857432,144.92,74.74563636363636,Heerlen,16,7300.909090909091
0.5496158583565025,282.13,185.15227501658583,Heeze-Leende,11,601.8181818181819
0.7839239761163906,270.57,155.2033670423009,Heiloo,9,897.2727272727273
0.7114477657600758,221.63,127.68222402597402,Hellendoorn,11,913.1818181818181
0.4985476961367341,156.46,86.45106292517006,Hellevoetsluis,10,1760.0
1.1636333076751009,175.39,86.97096846011131,Helmond,7,6317.272727272727
0.4793460740616153,206.83,103.42340367965367,Hendrik-Ido-Ambacht,27,1060.4545454545455
0.9576600580270793,157.2,86.38581818181818,Hengelo (O),13,4766.818181818182
0.8664927334570192,200.65,110.38423005565863,Het Hogeland,16,1177.5
0.41382978723404257,222.91,144.426321152252,Heumen,6,702.2727272727273
0.9855712739641311,219.7,129.460853432282,Heusden,14,1630.909090909091
0.43220359878877124,205.84,113.88213677153648,Hillegom,14,907.2727272727273
0.5247411378236821,282.47,192.1828135886325,Hilvarenbeek,10,629.5454545454545
2.0814052520427904,232.67,102.41309090909091,Hilversum,26,5740.454545454545
2.039409400123686,244.22,125.32319109461967,Hoeksche Waard,36,2130.0
0.9746250251004447,267.82,136.46016542980828,Hof van Twente,16,1106.8181818181818
1.0239553316491006,213.13,116.9491651205937,Hollands Kroon,9,1308.888888888889
0.7241590909090909,170.19,97.73492393320966,Hoogeveen,5,2864.5454545454545
1.024901765011782,192.63,91.22592207792208,Hoorn,4,4635.0
1.0148075139146568,238.73,144.46178107606679,Horst aan de Maas,4,1564.5454545454545
0.9556729364860064,207.33,121.42040816326531,Houten,22,1800.0
1.1862412663324517,276.77,113.29666048237476,Huizen,15,1842.7272727272727
0.6548574652298057,213.85,133.94408240568953,Hulst,2,1013.6363636363636
0.5949106519517515,204.45,103.12840136054423,IJsselstein,18,1444.090909090909
0.8224169890393295,284.32,142.8117110915933,Kaag en Braassem,22,884.5454545454545
0.7465870439084725,182.41,100.2818181818182,Kampen,10,1859.090909090909
0.30955522687115666,230.84,145.54298000688937,Kapelle,2,342.72727272727275
1.3648718551979422,242.94,124.81632653061224,Katwijk,19,2202.2727272727275
0.38388922975912537,107.06,61.268251391465675,Kerkrade,12,3100.0
0.5396260827516609,228.92,140.5791327202818,Koggenland,7,781.8181818181819
0.6241117231519637,238.81,110.17754715522572,Krimpen aan den IJssel,27,928.1818181818181
1.416911410018553,250.9,126.25259369202226,Krimpenerwaard,38,1424.1666666666667
0.5990799764527794,266.47,145.88599603284254,Laarbeek,10,723.6363636363636
0.49583223539745275,291.4,179.71153000869003,Landerd,7,573.1818181818181
0.39239886666128904,139.85,87.77365491651206,Landgraaf,12,1940.4545454545455
0.36263085399449035,275.35,157.2642700234198,Landsmeer,24,494.54545454545456
0.6648110179653394,242.75,132.47443568336428,Langedijk,5,1058.1818181818182
1.5705584874331782,282.16,129.48107606679034,Lansingerland,37,2289.090909090909
1.4410227072754789,757.26,251.0449615948143,Laren,15,580.4545454545455
1.3269152455953368,151.61,83.21236363636363,Leeuwarden,10,7817.272727272727
1.877569573283859,177.18,87.62327272727272,Leiden,21,8541.363636363636
0.5767367827208253,209.1,116.4268336589955,Leiderdorp,18,1107.2727272727273
1.8337047000618432,223.61,104.4636215213358,Leidschendam-Voorburg,28,4051.818181818182
0.5929225812181739,140.08,77.49909090909091,Lelystad,14,4740.909090909091
0.8674271207515889,227.4,141.40472325293754,Leudal,6,1377.2727272727273
0.7693999323824401,244.93,135.03166743970317,Leusden,18,966.8181818181819
0.8620809155383623,206.25,120.0822935992579,Lingewaard,19,1459.090909090909
0.525661863577499,226.69,117.04564175472561,Lisse,19,977.2727272727273
1.247188684881628,310.04,152.72896197647336,Lochem,15,1035.909090909091
0.542603152816084,220.08,125.93968127870103,Loon op Zand,11,1243.6363636363637
0.43794970986460346,290.32,165.1959507190312,Lopik,20,346.8181818181818
0.47339370812659437,239.52,123.95493452216475,Losser,6,703.1818181818181
0.6350702912566928,249.67,140.15644202555296,Maasdriel,11,1030.909090909091
0.49234545491731296,197.92,133.72820267371938,Maasgouw,5,882.7272727272727
0.3862523460236917,157.14,83.77662337662338,Maassluis,15,1600.4545454545455
1.5721516467321939,163.73,82.93745454545454,Maastricht,8,11384.545454545454
0.9113249845392702,213.52,121.43394789734076,Medemblik,5,1575.909090909091
0.43511479270036163,209.51,132.45272552928327,Meerssen,12,865.0
2.0994159605646985,255.76,138.78385899814472,Meierijstad,15,2707.5
0.4447487795892051,172.03,92.32467532467533,Meppel,5,1450.4545454545455
0.8025021645021645,189.9,97.76036363636364,Middelburg,3,2556.3636363636365
0.7005127126958764,324.34,160.87709367028285,Midden-Delfland,37,651.8181818181819
0.6238548369057487,189.28,117.28022959183673,Midden-Drenthe,8,1080.0
0.7659979901051329,162.49,91.17147309833024,Midden-Groningen,17,2003.3333333333333
0.3077134986225895,258.14,174.50230945821855,Mill en Sint Hubert,6,300.90909090909093
0.7285085165594285,204.68,113.26597479901051,Moerdijk,14,1790.909090909091
1.469507704477805,330.66,147.92965203489518,Molenlanden,38,910.0
0.7119666048237477,219.08,121.78482529375387,Montferland,21,1195.909090909091
0.46042100850401246,305.38,154.55228430550565,Montfoort,17,388.1818181818182
0.3185154225850408,280.77,168.9324632353844,Mook en Middelaar,6,316.8181818181818
0.44622753903512463,230.41,119.7706757654706,Neder-Betuwe,17,816.8181818181819
0.46662989749483735,252.31,155.98470337042954,Nederweert,5,498.1818181818182
0.7724837595117098,154.59,90.00443042671614,Nieuwegein,18,3936.818181818182
0.8861291679371829,296.86,148.10704630981988,Nieuwkoop,19,759.5454545454545
1.1019865428721316,274.27,134.52632189239333,Nijkerk,18,1522.2727272727273
1.9652690166975881,157.79,79.64327272727273,Nijmegen,15,13940.90909090909
0.7629713976499691,145.15,78.33363636363637,Nissewaard,23,4008.3333333333335
0.7086657390228819,183.72,107.37829313543598,Noardeast-Fryslân,10,1027.5
0.2226606902611131,246.92,135.82308968574296,Noord-Beveland,3,342.27272727272725
0.6945273128593797,207.67,127.13327535559678,Noordenveld,12,971.8181818181819
0.9175902807931684,221.51,107.39369202226345,Noordoostpolder,7,1769.5454545454545
1.4610825221098447,307.27,133.55695732838592,Noordwijk,19,1624.5454545454545
0.7080319971315412,253.35,155.18131159620523,"Nuenen, Gerwen en Nederwetten",11,840.0
0.639676097711812,252.4,135.66531648442742,Nunspeet,16,939.0909090909091
0.9049920565316363,294.69,158.2962312727799,Oegstgeest,17,860.9090909090909
0.6112361951021441,282.49,189.41118058050867,Oirschot,15,785.4545454545455
1.2089235228863255,326.13,156.11291357452072,Oisterwijk,14,1337.7272727272727
0.4894403573387979,173.59,93.37515769944342,Oldambt,7,1936.8181818181818
0.470474293521406,212.0,137.29521574440054,Oldebroek,11,676.8181818181819
0.5545956196792063,207.26,106.77351190476189,Oldenzaal,8,1318.6363636363637
0.4103001453013016,231.02,128.48836629429334,Olst-Wijhe,12,429.09090909090907
0.47889044219210836,258.79,142.47986683677757,Ommen,8,589.5454545454545
0.5774256075737839,211.78,127.48547464440321,Oost Gelre,9,889.5454545454545
1.0645766112769217,212.84,103.78330241187383,Oosterhout,9,3162.2727272727275
0.44488685706390874,179.49,109.63837353123067,Ooststellingwerf,11,794.0909090909091
0.2714257494912886,263.56,150.14911632178016,Oostzaan,24,474.54545454545456
0.2824044981481327,226.4,143.28945108312652,Opmeer,6,353.1818181818182
0.5907504539533416,206.6,121.56048237476809,Opsterland,9,732.2727272727273
1.655896212450164,202.4,108.95664564007421,Oss,15,5197.727272727273
0.7834909655561829,226.57,119.74916125541125,Oude IJsselstreek,8,1141.8181818181818
0.5012242611796798,299.09,142.93420700997018,Ouder-Amstel,25,1187.2727272727273
0.40554265128467165,330.8,170.42367807771046,Oudewater,13,289.09090909090907
0.8060296846011131,192.7,109.96435142238714,Overbetuwe,26,1864.090909090909
0.5150064708135939,188.16,100.24082405689548,Papendrecht,19,1228.1818181818182
1.02661951144094,243.59,138.59035250463822,Peel en Maas,6,1532.7272727272727
0.11914716943442011,94.84,44.724220278642115,Pekela,6,566.8181818181819
1.096921670021974,218.39,123.0035742115028,Pijnacker-Nootdorp,38,2008.6363636363637
0.8786178107606678,149.07,86.4542374768089,Purmerend,14,3877.7272727272725
0.7323071544514984,284.19,154.95858596823643,Putten,12,897.7272727272727
0.8318851234884669,221.84,140.97360417571284,Raalte,16,901.3636363636364
0.4719155593866509,240.19,121.45330464874537,Reimerswaal,2,720.4545454545455
0.9227593776977614,254.43,124.3003903834261,Renkum,22,1424.5454545454545
0.1945280536457007,317.79,168.61569264069266,Renswoude,15,154.54545454545453
0.1936891502135378,174.86,186.92490414616267,Reusel-De Mierden,5,437.72727272727275
0.8531153370439085,209.22,95.4650909090909,Rheden,25,2140.0
0.5020776334108897,258.61,128.4114821412124,Rhenen,15,706.3636363636364
0.7667109714544299,201.32,93.07773654916512,Ridderkerk,32,2107.2727272727275
0.9419411155962959,305.99,128.73467841682125,Rijssen-Holten,13,1094.090909090909
0.7495758990249872,164.03,86.10985899814472,Rijswijk,24,3666.3636363636365
0.44996960414810955,208.83,127.66682900432899,Roerdalen,4,716.3636363636364
0.7911768707482992,171.61,89.62814842300556,Roermond,5,4919.545454545455
1.2442085389281436,176.14,101.28246011131726,Roosendaal,3,5207.272727272727
6.023461502782931,172.6,76.24109090909091,Rotterdam,48,60907.27272727273
0.21672159197850902,662.12,346.2546614605144,Rozendaal,23,71.81818181818181
